symbol,price,volume,side,source,price_ma,volume_ma,log_returns,volatility,price_momentum,is_peak
BTC/USDT,117413.05,0.0389,,binance,117410.77549999999,0.003589499999999955,2.214407068838861e-06,2.8869954853880975e-06,2.1699999999982538,1
BTC/USDT,117413.06,0.0015,,binance,117411.02849999999,0.0025559999999999554,8.516940456578407e-08,2.8869956238846115e-06,1.7399999999906868,1
BTC/USDT,117413.07,0.0001,,binance,117411.2815,0.002555999999999955,8.516939746035732e-08,2.886995762381107e-06,1.7400000000052387,1
BTC/USDT,117413.08,5e-05,,binance,117411.4875,0.0025559999999999554,8.516939013288598e-08,2.556680811342694e-06,1.320000000006985,1
BTC/USDT,117414.72,5e-05,,binance,117411.7725,0.0025559999999999554,1.3967681850582115e-05,3.7187767623554964e-06,2.8800000000046566,1
BTC/USDT,117414.73,5e-05,,binance,117412.02950000002,0.0025484999999999557,8.516819331256737e-08,3.707833167356482e-06,2.8799999999901047,1
BTC/USDT,117414.83,5e-05,,binance,117412.29100000001,0.0025459999999999554,8.516815345484628e-07,3.6888570406304983e-06,2.970000000001164,1
BTC/USDT,117415.25,5e-05,,binance,117412.528,0.0024089999999999554,3.577054523799762e-06,3.4716043706020527e-06,3.3800000000046566,1
BTC/USDT,117415.26,0.00015,,binance,117412.76499999998,0.0023664999999999554,8.516780895338898e-08,3.4716044713828205e-06,3.3799999999901047,1
BTC/USDT,117415.52,0.00019,,binance,117412.99750000001,0.0022849999999999555,2.2143604855382133e-06,3.464643460175475e-06,2.7300000000104774,1
BTC/USDT,117415.91,0.00344,,binance,117413.249,0.0023514999999999556,3.321531534445814e-06,3.4470105609830677e-06,2.860000000000582,1
BTC/USDT,117415.92,0.0001,,binance,117413.479,0.0023539999999999555,8.516733022526153e-08,3.4545014447994224e-06,2.860000000000582,1
BTC/USDT,117416.4,0.0002,,binance,117413.7325,0.0023564999999999554,4.088023318086751e-06,3.456186614860817e-06,3.3299999999871943,1
BTC/USDT,117416.41,0.06764,,binance,117413.96500000001,0.0056534999999999554,8.516697473187933e-08,3.466838967373242e-06,3.3300000000017462,1
BTC/USDT,117417.33,0.00015,,binance,117414.2395,0.0056509999999999555,7.835330647238903e-06,3.687799943093521e-06,2.610000000000582,1
BTC/USDT,117417.61,0.00151,,binance,117414.52750000001,0.005721499999999955,2.3846536636375113e-06,3.6495180135256085e-06,2.8800000000046566,1
BTC/USDT,117417.62,0.0001,,binance,117414.8155,0.005723999999999956,8.516609698963081e-08,3.6495181561926472e-06,2.789999999993597,1
BTC/USDT,117417.76,5e-05,,binance,117415.10999999999,0.0057239999999999566,1.192324597666309e-06,3.619991379494102e-06,2.5099999999947613,1
BTC/USDT,117418.64,5e-05,,binance,117415.448,0.005723999999999956,7.494579205008847e-06,3.736240238307091e-06,3.3800000000046566,1
BTC/USDT,117418.64,9e-05,,binance,117415.7405,0.005720999999999955,0.0,3.6039396995078344e-06,3.1199999999953434,1
BTC/USDT,117418.65,0.00103,,binance,117416.02050000001,0.003827499999999956,8.516535003164346e-08,3.6437743013449597e-06,2.7399999999906868,1
BTC/USDT,117418.65,0.00163,,binance,117416.3,0.0038339999999999564,0.0,3.6466518181573987e-06,2.7299999999959255,1
BTC/USDT,117418.64,0.17033,,binance,117416.57850000002,0.012345499999999957,-8.516534995730833e-08,3.6524887551645016e-06,2.2400000000052387,1
BTC/USDT,117418.64,0.08517,,binance,117416.8565,0.016601499999999957,0.0,3.655343745062408e-06,2.2299999999959255,1
BTC/USDT,117418.65,7e-05,,binance,117417.053,0.016602499999999958,8.516535003164346e-08,2.4589480443594423e-06,1.319999999992433,1
BTC/USDT,117418.65,0.00374,,binance,117417.249,0.016786999999999958,0.0,2.461915497961752e-06,1.0399999999935972,1
BTC/USDT,117418.64,0.0457,,binance,117417.43949999998,0.019069499999999955,-8.516534995730833e-08,2.487074336330412e-06,1.0200000000040745,1
BTC/USDT,117418.64,0.00082,,binance,117417.60899999998,0.019107999999999955,0.0,2.467655674748817e-06,0.8800000000046566,1
BTC/USDT,117418.65,0.00297,,binance,117417.77849999999,0.019248999999999954,8.516535003164346e-08,2.467655745990871e-06,0.00999999999476131,1
BTC/USDT,117418.64,0.00088,,binance,117417.9345,0.019283499999999957,-8.516534995730833e-08,2.483373252267778e-06,0.0,1
BTC/USDT,117418.64,0.00042,,binance,117418.071,0.01913249999999996,0.0,2.4539706380238907e-06,-0.00999999999476131,1
BTC/USDT,117418.64,0.08275,,binance,117418.20700000001,0.023264999999999956,0.0,2.4560116080193704e-06,-0.00999999999476131,1
BTC/USDT,117418.65,0.00023,,binance,117418.31950000001,0.023266499999999957,8.516535003164346e-08,2.3661512231125907e-06,0.00999999999476131,1
BTC/USDT,117418.65,0.00042,,binance,117418.43149999999,0.019905499999999954,0.0,2.36788096214438e-06,0.00999999999476131,0
BTC/USDT,117418.65,8e-05,,binance,117418.49749999998,0.019901999999999954,0.0,1.7322931319735474e-06,0.0,0
BTC/USDT,117418.65,0.00407,,binance,117418.5495,0.020029999999999958,0.0,1.6815695959538087e-06,0.0,0
BTC/USDT,117418.64,0.00859,,binance,117418.60049999999,0.020454499999999955,-8.516534995730833e-08,1.6839062609389988e-06,0.0,0
BTC/USDT,117418.64,8e-05,,binance,117418.64450000001,0.020455999999999953,0.0,1.6767497801846476e-06,0.0,0
BTC/USDT,117418.65,0.00275,,binance,117418.64499999999,0.020590999999999957,8.516535003164346e-08,5.845176811359412e-08,0.0,0
BTC/USDT,117418.65,0.00537,,binance,117418.64549999998,0.020854999999999957,0.0,5.845176811359412e-08,0.00999999999476131,0
BTC/USDT,117418.65,0.00255,,binance,117418.64549999998,0.020930999999999957,0.0,5.5262576427796194e-08,0.00999999999476131,0
BTC/USDT,117418.64,0.01279,,binance,117418.64499999999,0.02148899999999996,-8.516534995730833e-08,5.845176811045848e-08,0.0,0
BTC/USDT,117418.64,0.00041,,binance,117418.64499999999,0.012992999999999954,0.0,5.5262576427796194e-08,-0.00999999999476131,0
BTC/USDT,117418.64,0.00207,,binance,117418.64499999999,0.008837999999999955,0.0,5.5262576427796194e-08,-0.00999999999476131,0
BTC/USDT,117418.65,0.05191,,binance,117418.64499999999,0.011429999999999958,8.516535003164346e-08,5.5262576427796194e-08,0.0,0
BTC/USDT,117418.65,0.00271,,binance,117418.64499999999,0.011378499999999955,0.0,5.5262576427796194e-08,0.0,0
BTC/USDT,117418.65,0.12757,,binance,117418.64550000001,0.015471999999999955,0.0,5.150845665763209e-08,0.00999999999476131,0
BTC/USDT,117418.65,0.00633,,binance,117418.646,0.015747499999999956,0.0,5.150845665763209e-08,0.00999999999476131,0
BTC/USDT,117418.65,0.00024,,binance,117418.646,0.015610999999999955,0.0,4.7858795064757756e-08,0.0,0
BTC/USDT,117418.65,0.00028,,binance,117418.6465,0.015580999999999956,0.0,4.346990934999691e-08,0.0,0
BTC/USDT,117418.65,0.15669,,binance,117418.647,0.023394499999999957,0.0,4.346990934999691e-08,0.0,0
BTC/USDT,117418.65,6e-05,,binance,117418.64749999999,0.019259999999999954,0.0,4.346990934999691e-08,0.00999999999476131,1
BTC/USDT,117418.65,0.0081,,binance,117418.64749999999,0.019653499999999956,0.0,3.907654253721722e-08,0.00999999999476131,1
BTC/USDT,117418.65,0.00582,,binance,117418.64749999999,0.019923499999999955,0.0,3.907654253721722e-08,0.00999999999476131,0
BTC/USDT,117418.64,6e-05,,binance,117418.647,0.019922499999999958,-8.516534995730833e-08,4.346990934424757e-08,-0.00999999999476131,0
BTC/USDT,117418.65,0.00245,,binance,117418.647,0.019841499999999953,8.516535003164346e-08,4.7858795064757756e-08,0.0,0
BTC/USDT,117418.64,0.00033,,binance,117418.647,0.019428499999999953,-8.516534995730833e-08,4.7858795064757756e-08,-0.00999999999476131,1
BTC/USDT,117418.64,0.00425,,binance,117418.647,0.019636999999999953,0.0,4.7858795064757756e-08,-0.00999999999476131,0
BTC/USDT,117418.65,0.00171,,binance,117418.647,0.019584999999999957,8.516535003164346e-08,4.7858795064757756e-08,0.0,0
BTC/USDT,117418.65,0.0012,,binance,117418.647,0.019376499999999953,0.0,4.7858795064757756e-08,0.0,0
BTC/USDT,117418.64,0.00195,,binance,117418.6465,0.019346499999999954,-8.516534995730833e-08,5.1508456653426885e-08,-0.00999999999476131,0
BTC/USDT,117418.64,0.0047,,binance,117418.64649999999,0.018941999999999955,0.0,4.7858795064757756e-08,-0.00999999999476131,0
BTC/USDT,117418.65,0.00115,,binance,117418.647,0.018978999999999954,8.516535003164346e-08,5.150845665763209e-08,0.0,0
BTC/USDT,117418.64,0.00013,,binance,117418.647,0.018881999999999958,-8.516534995730833e-08,5.5262576427796194e-08,-0.00999999999476131,0
BTC/USDT,117418.64,0.01192,,binance,117418.64649999999,0.016882499999999957,0.0,5.1508456653426885e-08,0.0,0
BTC/USDT,117418.65,0.00026,,binance,117418.64649999999,0.016759999999999955,8.516535003164346e-08,5.5262576427796194e-08,0.0,0
BTC/USDT,117418.65,0.00197,,binance,117418.64649999999,0.010479999999999955,0.0,5.5262576427796194e-08,0.00999999999476131,0
BTC/USDT,117418.64,0.00043,,binance,117418.646,0.010184999999999955,-8.516534995730833e-08,5.845176811045848e-08,0.0,0
BTC/USDT,117418.64,0.00062,,binance,117418.64550000001,0.010203999999999954,0.0,5.845176811045848e-08,-0.00999999999476131,0
BTC/USDT,117418.64,0.0001,,binance,117418.64499999999,0.010194999999999956,0.0,5.845176811045848e-08,-0.00999999999476131,0
BTC/USDT,117418.64,0.00176,,binance,117418.64449999998,0.0024484999999999555,0.0,5.845176811045848e-08,0.0,0
BTC/USDT,117418.64,0.00114,,binance,117418.644,0.0025024999999999557,0.0,5.845176811045848e-08,0.0,0
BTC/USDT,117418.64,0.01,,binance,117418.6435,0.0025974999999999553,0.0,5.845176811045848e-08,-0.00999999999476131,0
BTC/USDT,117418.64,0.00949,,binance,117418.64300000001,0.002780999999999956,0.0,5.845176811045848e-08,0.0,0
BTC/USDT,117418.64,0.24651,,binance,117418.643,0.015103499999999956,0.0,5.5262576427796194e-08,0.0,0
BTC/USDT,117418.65,0.00471,,binance,117418.643,0.015216499999999956,8.516535003164346e-08,5.5262576427796194e-08,0.0,0
BTC/USDT,117418.64,0.0783,,binance,117418.643,0.019114999999999955,-8.516534995730833e-08,5.5262576427796194e-08,-0.00999999999476131,0
BTC/USDT,117418.64,0.19923,,binance,117418.643,0.028863999999999956,0.0,5.5262576427796194e-08,0.0,0
BTC/USDT,117418.64,0.01179,,binance,117418.6425,0.029367999999999957,0.0,5.1508456653426885e-08,0.0,0
BTC/USDT,117418.63,0.00284,,binance,117418.6415,0.02944999999999996,-8.516535717375861e-08,5.4567422537846126e-08,-0.00999999999476131,0
BTC/USDT,117418.62,0.0001,,binance,117418.64050000001,0.02935749999999996,-8.516536461225351e-08,5.4567423621280556e-08,-0.020000000004074536,0
BTC/USDT,117418.57,9e-05,,binance,117418.63700000002,0.02912699999999996,-4.25826931341876e-07,1.0799207488666489e-07,-0.069999999992433,0
BTC/USDT,117418.06,0.00185,,binance,117418.6075,0.029161999999999955,-4.343445058019667e-06,9.688626214537176e-07,-0.5800000000017462,0
BTC/USDT,117418.05,0.0001,,binance,117418.57800000001,0.02916049999999995,-8.516577794832078e-08,9.688626175925605e-07,-0.5899999999965075,0
BTC/USDT,117418.0,0.0017,,binance,117418.546,0.028649499999999956,-4.258289985780281e-07,9.677291723534192e-07,-0.6399999999994179,0
BTC/USDT,117417.87,5e-05,,binance,117418.50700000001,0.028638999999999953,-1.107156244960233e-06,9.811665729889998e-07,-0.7799999999988358,0
BTC/USDT,117417.75,0.0002,,binance,117418.46200000001,0.02855049999999995,-1.021991467881912e-06,9.895350211896332e-07,-0.8899999999994179,0
BTC/USDT,117417.74,0.04595,,binance,117418.41699999999,0.030826499999999958,-8.516600276850241e-08,9.895350108397495e-07,-0.8999999999941792,0
BTC/USDT,117417.74,0.0053,,binance,117418.372,0.031060499999999953,0.0,9.895350108397495e-07,-0.8999999999941792,0
BTC/USDT,117417.73,0.0011,,binance,117418.3265,0.03111049999999995,-8.5166010095975e-08,9.87981003764615e-07,-0.9000000000087311,0
BTC/USDT,117417.21,0.00251,,binance,117418.255,0.031147999999999954,-4.428642517973383e-06,1.3327064171146754e-06,-1.4099999999889405,0
BTC/USDT,117417.21,0.31514,,binance,117418.1835,0.04684799999999995,0.0,1.3327064171146754e-06,-1.360000000000582,0
BTC/USDT,117417.2,0.0009,,binance,117418.1115,0.04639299999999995,-8.516639456624116e-08,1.3307930040746129e-06,-0.8600000000005821,0
BTC/USDT,117417.19,0.0001,,binance,117418.03899999999,0.04592349999999995,-8.516640167166913e-08,1.3288624719775379e-06,-0.8600000000005821,0
BTC/USDT,117416.88,0.00285,,binance,117417.951,0.03374049999999995,-2.6401620514386744e-06,1.3938439240705873e-06,-1.1199999999953434,0
BTC/USDT,117416.87,0.0001,,binance,117417.86200000001,0.03350999999999995,-8.516663393034567e-08,1.3889877441092014e-06,-1.0,0
BTC/USDT,117416.39,0.00156,,binance,117417.7495,0.029672999999999956,-4.088006954301178e-06,1.564267718707723e-06,-1.360000000000582,0
BTC/USDT,117416.16,5e-05,,binance,117417.6255,0.019713999999999954,-1.9588425879779603e-06,1.5624430480120547e-06,-1.5800000000017462,0
BTC/USDT,117415.81,5e-05,,binance,117417.48399999998,0.019126999999999953,-2.9808547788638027e-06,1.5981671340066238e-06,-1.930000000007567,0
BTC/USDT,117415.17,0.00139,,binance,117417.31099999999,0.019054499999999953,-5.4507288603463e-06,1.8333206414442793e-06,-2.5599999999976717,0
BTC/USDT,117415.16,0.001,,binance,117417.13799999999,0.019099499999999953,-8.51678741605921e-08,1.8333205414303336e-06,-2.0500000000029104,0
BTC/USDT,117414.73,0.00014,,binance,117416.946,0.019101999999999952,-3.6622254518650933e-06,1.8782714123935772e-06,-2.4800000000104774,0
BTC/USDT,117414.65,5e-05,,binance,117416.77549999999,0.019011999999999953,-6.813457498993898e-07,1.7760820701441735e-06,-2.5500000000029104,0
BTC/USDT,117413.71,0.00017,,binance,117416.5585,0.019015499999999953,-8.005847334525106e-06,2.2697224154561338e-06,-3.4799999999959255,0
BTC/USDT,117413.05,0.0002,,binance,117416.31100000002,0.018940499999999954,-5.621165151704862e-06,2.3923608518328436e-06,-3.8300000000017462,0
BTC/USDT,117413.04,0.0003,,binance,117416.06950000001,0.018952999999999953,-8.516941204165679e-08,2.4255454443953056e-06,-3.8300000000017462,0
BTC/USDT,117413.04,5e-05,,binance,117415.834,0.018945499999999952,0.0,2.459027575140866e-06,-3.3500000000058208,0
BTC/USDT,117413.03,0.00025,,binance,117415.59850000001,0.016660499999999953,-8.516941914708475e-08,2.4590274347074295e-06,-3.1300000000046566,0
BTC/USDT,117413.04,0.00115,,binance,117415.3635,0.016452999999999954,8.516941922072675e-08,2.46275457952361e-06,-2.7700000000040745,0
BTC/USDT,117413.03,0.00085,,binance,117415.12849999999,0.01644049999999995,-8.516941914708475e-08,2.462754439913683e-06,-2.139999999999418,0
BTC/USDT,117413.03,0.00143,,binance,117414.9195,0.016386499999999953,0.0,2.4319349853823843e-06,-2.1300000000046566,0
BTC/USDT,117413.04,0.00191,,binance,117414.71100000001,0.0007249999999999556,8.516941922072675e-08,2.435288197971665e-06,-1.6900000000023283,0
BTC/USDT,117413.04,0.00643,,binance,117414.503,0.0010014999999999556,0.0,2.438472301509998e-06,-1.610000000000582,0
BTC/USDT,117413.04,0.0457,,binance,117414.29550000001,0.0032814999999999555,0.0,2.4416444354573986e-06,-0.6700000000128057,0
BTC/USDT,117413.04,8e-05,,binance,117414.1035,0.0031429999999999557,0.0,2.463240420662457e-06,-0.010000000009313226,0
BTC/USDT,117413.03,0.00205,,binance,117413.9115,0.003240499999999956,-8.516941914708475e-08,2.4632403284166633e-06,-0.00999999999476131,0
BTC/USDT,117413.03,0.002,,binance,117413.74349999998,0.0032624999999999555,0.0,2.418195787586634e-06,-0.00999999999476131,0
BTC/USDT,117413.04,0.0021,,binance,117413.5875,0.003364999999999956,8.516941922072675e-08,2.437819205806432e-06,0.00999999999476131,0
BTC/USDT,117413.03,0.0003,,binance,117413.44850000001,0.0033774999999999556,-8.516941914708475e-08,2.4204540386798997e-06,-0.00999999999476131,0
BTC/USDT,117413.03,0.04489,,binance,117413.34150000001,0.005552499999999955,0.0,2.2126785643318677e-06,0.0,0
BTC/USDT,117413.03,0.04623,,binance,117413.23500000002,0.007813999999999956,0.0,2.2144334388185425e-06,0.0,0
BTC/USDT,117413.03,0.0442,,binance,117413.15,0.010016999999999955,0.0,2.1241929543366935e-06,-0.00999999999476131,0
BTC/USDT,117413.03,0.21302,,binance,117413.06899999999,0.020665499999999955,0.0,2.1303665940574497e-06,-0.00999999999476131,0
BTC/USDT,117413.02,0.00145,,binance,117413.0345,0.020729499999999953,-8.516942647455734e-08,1.2552210460511728e-06,-0.01999999998952262,0
BTC/USDT,117413.02,0.00472,,binance,117413.03299999998,0.020955499999999953,0.0,5.713338327888893e-08,-0.01999999998952262,0
BTC/USDT,117413.01,0.0001,,binance,117413.0315,0.020945499999999957,-8.516943380202992e-08,5.7133384730082754e-08,-0.020000000004074536,0
BTC/USDT,117413.01,0.00015,,binance,117413.02999999998,0.020950499999999955,0.0,5.7133384730082754e-08,-0.020000000004074536,0
BTC/USDT,117412.95,9e-05,,binance,117413.026,0.020942499999999954,-5.110167546963757e-07,1.2480648037651804e-07,-0.08999999999650754,0
BTC/USDT,117409.66,0.00036,,binance,117412.857,0.020902999999999956,-2.8021151798075603e-05,6.2578806996018e-06,-3.3699999999953434,0
BTC/USDT,117409.65,0.00124,,binance,117412.68800000001,0.020922499999999955,-8.517187118586579e-08,6.257880671674207e-06,-3.3800000000046566,0
BTC/USDT,117409.64,0.001,,binance,117412.5185,0.020900999999999954,-8.517187829129374e-08,6.256878492726564e-06,-3.389999999999418,0
BTC/USDT,117408.12,0.00015,,binance,117412.27249999999,0.020812999999999957,-1.294620986099002e-05,6.748500758179855e-06,-4.9100000000034925,0
BTC/USDT,117407.59,0.0002,,binance,117412.0,0.020501499999999957,-4.514178374142384e-06,6.750226453000326e-06,-5.440000000002328,0
BTC/USDT,117407.59,7e-05,,binance,117411.7275,0.018219999999999955,0.0,6.750226453000326e-06,-5.430000000007567,0
BTC/USDT,117407.58,0.00046,,binance,117411.45450000002,0.018238999999999957,-8.517337265161217e-08,6.748711833044242e-06,-5.440000000002328,0
BTC/USDT,117407.59,5e-05,,binance,117411.1825,0.018138999999999954,8.517337272458072e-08,6.751794387405858e-06,-5.419999999998254,0
BTC/USDT,117407.58,0.02381,,binance,117410.91,0.019229499999999955,-8.517337265161217e-08,6.750282947278276e-06,-5.429999999993015,0
BTC/USDT,117407.58,0.0284,,binance,117410.63700000002,0.020544499999999955,0.0,6.748711838296311e-06,-5.369999999995343,0
BTC/USDT,117407.59,0.00114,,binance,117410.36499999999,0.02058649999999996,8.517337272458072e-08,6.751794392655529e-06,-2.070000000006985,0
BTC/USDT,117407.58,0.00848,,binance,117410.0925,0.018765999999999956,-8.517337265161217e-08,6.750282952529123e-06,-2.069999999992433,0
BTC/USDT,117407.58,0.00023,,binance,117409.81999999999,0.016465999999999956,0.0,6.750282952529123e-06,-2.0599999999976717,0
BTC/USDT,117407.59,0.00051,,binance,117409.548,0.014281499999999952,8.517337272458072e-08,6.7518509427156995e-06,-0.5299999999988358,0
BTC/USDT,117407.59,0.00011,,binance,117409.276,0.003635999999999956,0.0,6.7518509427156995e-06,0.0,0
BTC/USDT,117407.59,0.00139,,binance,117409.00450000001,0.0036329999999999557,0.0,6.753359136561594e-06,0.0,0
BTC/USDT,117407.58,0.00016,,binance,117408.73250000001,0.003404999999999956,-8.517337265161217e-08,6.751850874072867e-06,0.0,0
BTC/USDT,117407.58,0.05173,,binance,117408.46099999998,0.005986499999999955,0.0,6.753359068192245e-06,-0.00999999999476131,0
BTC/USDT,117407.58,0.00013,,binance,117408.18950000001,0.005985499999999956,0.0,6.753359068192245e-06,0.0,0
BTC/USDT,117407.59,0.00303,,binance,117407.92149999998,0.006132499999999956,8.517337272458072e-08,6.7630377950527205e-06,0.00999999999476131,0
BTC/USDT,117407.59,0.00134,,binance,117407.818,0.006181499999999956,0.0,3.0132389040701833e-06,0.0,0
BTC/USDT,117407.58,0.00736,,binance,117407.7145,0.006487499999999956,-8.517337265161217e-08,3.0132388831849237e-06,0.0,0
BTC/USDT,117407.58,0.00114,,binance,117407.61150000003,0.006494499999999956,0.0,3.014483547309402e-06,0.0,0
BTC/USDT,117407.58,0.00425,,binance,117407.5845,0.0066994999999999555,0.0,1.0100910615515353e-06,-0.00999999999476131,0
BTC/USDT,117407.58,0.01113,,binance,117407.58399999999,0.007245999999999956,0.0,5.845727434799727e-08,-0.00999999999476131,0
BTC/USDT,117407.59,0.00022,,binance,117407.58399999999,0.007253499999999956,8.517337272458072e-08,6.179125902627028e-08,0.0,0
BTC/USDT,117407.58,8e-05,,binance,117407.58399999999,0.007234499999999956,-8.517337265161217e-08,6.179125902627028e-08,0.0,0
BTC/USDT,117407.59,0.00024,,binance,117407.584,0.007243999999999956,8.517337272458072e-08,6.179125902627028e-08,0.00999999999476131,0
BTC/USDT,117407.59,6e-05,,binance,117407.5845,0.006056499999999956,0.0,5.845727435107545e-08,0.00999999999476131,0
BTC/USDT,117407.58,0.0082,,binance,117407.5845,0.0050464999999999555,-8.517337265161217e-08,6.179125902627028e-08,-0.00999999999476131,0
BTC/USDT,117407.58,5e-05,,binance,117407.584,0.004991999999999956,0.0,5.845727434799727e-08,-0.00999999999476131,0
BTC/USDT,117407.58,0.0128,,binance,117407.58399999999,0.005207999999999956,0.0,5.526778223905581e-08,0.0,0
BTC/USDT,117407.58,9e-05,,binance,117407.58399999999,0.005200999999999956,0.0,5.526778223905581e-08,0.0,0
BTC/USDT,117407.59,8e-05,,binance,117407.584,0.005179499999999955,8.517337272458072e-08,5.526778223905581e-08,0.00999999999476131,0
BTC/USDT,117407.59,0.00086,,binance,117407.584,0.005216999999999956,0.0,5.526778223905581e-08,0.00999999999476131,0
BTC/USDT,117407.58,0.00851,,binance,117407.5835,0.005572999999999955,-8.517337265161217e-08,5.845727434799727e-08,-0.00999999999476131,0
BTC/USDT,117407.58,0.00057,,binance,117407.5835,0.005593499999999955,0.0,5.526778223905581e-08,0.0,0
BTC/USDT,117407.59,0.00044,,binance,117407.584,0.0030289999999999558,8.517337272458072e-08,5.845727435107545e-08,0.0,0
BTC/USDT,117407.58,0.00033,,binance,117407.584,0.003038999999999956,-8.517337265161217e-08,6.179125902627028e-08,-0.00999999999476131,0
BTC/USDT,117407.58,0.00327,,binance,117407.5835,0.0030509999999999557,0.0,5.845727434799727e-08,0.0,0
BTC/USDT,117407.58,0.00015,,binance,117407.58300000001,0.0029914999999999556,0.0,5.845727434799727e-08,0.0,0
BTC/USDT,117407.59,0.00084,,binance,117407.5835,0.0026654999999999552,8.517337272458072e-08,5.845727435107545e-08,0.00999999999476131,0
BTC/USDT,117407.58,0.0005,,binance,117407.5835,0.0026334999999999558,-8.517337265161217e-08,6.179125902627028e-08,0.0,0
BTC/USDT,117407.58,0.0002,,binance,117407.5835,0.0024309999999999553,0.0,6.179125902627028e-08,-0.00999999999476131,0
BTC/USDT,117407.59,0.00121,,binance,117407.584,0.0019349999999999554,8.517337272458072e-08,6.46597623174732e-08,0.0,0
BTC/USDT,117407.58,0.00061,,binance,117407.5835,0.0019544999999999554,-8.517337265161217e-08,6.465976231519619e-08,0.0,0
BTC/USDT,117407.59,0.00285,,binance,117407.584,0.002092999999999955,8.517337272458072e-08,6.46597623174732e-08,0.00999999999476131,0
BTC/USDT,117407.59,9e-05,,binance,117407.58399999999,0.0020854999999999554,0.0,6.179125902627028e-08,0.0,0
BTC/USDT,117407.59,0.00043,,binance,117407.584,0.0021039999999999557,0.0,6.179125902627028e-08,0.00999999999476131,0
BTC/USDT,117407.59,0.002,,binance,117407.5845,0.0017939999999999554,0.0,5.845727435107545e-08,0.00999999999476131,0
BTC/USDT,117407.58,0.00265,,binance,117407.5845,0.0019239999999999557,-8.517337265161217e-08,6.179125902627028e-08,0.0,0
BTC/USDT,117407.58,0.08518,,binance,117407.58450000003,0.005542999999999956,0.0,6.179125902627028e-08,-0.00999999999476131,0
BTC/USDT,117407.58,0.04259,,binance,117407.5845,0.007667999999999955,0.0,6.179125902627028e-08,0.0,0
BTC/USDT,117407.58,0.00021,,binance,117407.58399999999,0.007674499999999955,0.0,5.845727434799727e-08,0.0,0
BTC/USDT,117407.58,0.00471,,binance,117407.5835,0.007866999999999956,0.0,5.845727434799727e-08,-0.00999999999476131,0
BTC/USDT,117407.58,0.02555,,binance,117407.5835,0.008718999999999956,0.0,5.526778223905581e-08,0.0,0
BTC/USDT,117407.59,0.00053,,binance,117407.58399999999,0.008716999999999956,8.517337272458072e-08,5.845727435107545e-08,0.0,0
BTC/USDT,117407.59,0.00093,,binance,117407.584,0.008741499999999956,0.0,5.526778223905581e-08,0.0,0
BTC/USDT,117407.58,0.00092,,binance,117407.58399999999,0.008770999999999956,-8.517337265161217e-08,5.526778223905581e-08,-0.00999999999476131,0
BTC/USDT,117407.59,0.00353,,binance,117407.5845,0.008783999999999955,8.517337272458072e-08,5.845727435107545e-08,0.0,0
BTC/USDT,117407.59,0.00035,,binance,117407.585,0.008793999999999956,0.0,5.845727435107545e-08,0.00999999999476131,0
BTC/USDT,117407.58,0.04819,,binance,117407.5845,0.011161499999999956,-8.517337265161217e-08,5.845727434799727e-08,0.0,0
BTC/USDT,117407.57,0.0001,,binance,117407.58399999999,0.011141499999999955,-8.517337997908475e-08,5.845727488181072e-08,-0.00999999999476131,0
BTC/USDT,117407.51,9e-05,,binance,117407.5805,0.011135999999999955,-5.110404324349219e-07,1.2746089391423857e-07,-0.07000000000698492,0
BTC/USDT,117407.0,0.0017,,binance,117407.551,0.011160499999999955,-4.343854219169965e-06,9.71315311997803e-07,-0.5800000000017462,0
BTC/USDT,117406.99,0.0001,,binance,117407.52149999999,0.011134999999999954,-8.517380075364692e-08,9.713153081450336e-07,-0.5899999999965075,0
BTC/USDT,117406.9,5e-05,,binance,117407.487,0.010994999999999954,-7.665645333398828e-07,9.744550444834893e-07,-0.6900000000023283,0
BTC/USDT,117406.89,0.0033,,binance,117407.452,0.011155499999999955,-8.517387325121661e-08,9.732886570035972e-07,-0.6999999999970896,0
BTC/USDT,117406.88,0.0001,,binance,117407.41649999998,0.011138999999999956,-8.517388046766688e-08,9.721012312376312e-07,-0.6999999999970896,0
BTC/USDT,117406.86,5e-05,,binance,117407.38,0.011041499999999956,-1.7034778295589305e-07,9.700566407064607e-07,-0.7299999999959255,0
BTC/USDT,117406.85,0.00025,,binance,117407.3435,0.010921499999999956,-8.517390222804002e-08,9.700566342211765e-07,-0.7399999999906868,0
BTC/USDT,117406.03,5e-05,,binance,117407.26599999999,0.006664999999999954,-6.9842846781715046e-06,1.7752361837722813e-06,-1.5500000000029104,0
BTC/USDT,117405.95,5e-05,,binance,117407.18450000002,0.004537999999999955,-6.813962388801486e-07,1.7684265356240436e-06,-1.6200000000098953,0
BTC/USDT,117405.82,0.0034,,binance,117407.09650000001,0.004697499999999955,-1.1072698782999987e-06,1.7628744142744662e-06,-1.6899999999877764,0
BTC/USDT,117405.61,5e-05,,binance,117406.99799999999,0.004464499999999956,-1.7886693164968481e-06,1.7682111307275295e-06,-1.389999999999418,0
BTC/USDT,117405.6,0.0001,,binance,117406.899,0.0031919999999999553,-8.517480905828377e-08,1.7661855438659308e-06,-1.389999999999418,0
BTC/USDT,117405.31,0.0002,,binance,117406.785,0.0031754999999999553,-2.4700726215081164e-06,1.78778117630753e-06,-1.5899999999965075,0
